video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category
JgtJ-sFzWww,"I grew up praying the rosary and going on catholic retreats (Steubenville conferences). Around 18-19 I really started falling from the faith. Lately I’ve been drinking, smoking, hooking up with girls, and partying. I’m 23, and now I don’t want that lifestyle anymore. It didn’t fill the spot in my heart that I once had for Jesus Christ. Now I find myself praying the rosary again, thank you so much God. I saw an Ascension video where father said praying/holding a rosary is like holding the hand of Our Lady. That right there really hit me, because if she were physically here with me, I would never think to lust after her like I have been with other women. That conviction was enough to get me back into the Church. I pray that I can just be closer to Him, and do His work. Thank you everyone at Ascension, no doubt you are doing God’s work.",May everyone have self respect and for others thank you for sharing I appreciate you,2022-05-19T09:27:30Z,2022-05-30T01:11:55Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Mathew 6:6-7
6 But thou, when thou prayest, enter into thy closet, and when thou hast shut thy door, pray to thy Father which is in secret; and thy Father which seeth in secret shall reward thee openly.
7 But when ye pray, use not vain repetitions, as the heathen do: for they think they shall be heard for their much speaking.","Matthew 6:7 And in praying do not heap up empty phrases (“vain repetitions” in KJV) as the Gentiles do; for they think that they will be heard for their many words.

Notice the context? Jesus said “do not heap up ‘empty phrases’ (Gr. – battalagesete,  which means to stammer, babble, prate, or to repeat the same things over and over mindlessly) as the Gentiles do…” We have to remember that the main idea of prayer and sacrifice among the pagans was to appease the gods so that you could go on with your own life. You had to be careful to “take care of” all of the gods by mentioning them, and saying all the right words, lest you bring a curse upon yourself.
And remember as well, the gods themselves were immoral at times! They were selfish, cruel, vengeful etc. The pagans would say their incantations, offer their sacrifice, but there was no real connection between the moral life and the prayer. Jesus is saying that this will not cut it in the New Covenant Kingdom of God! One must pray from a heart of repentance and submission to God’s will. But does Jesus mean to exclude the possibility of devotions like the Rosary or the Divine Mercy Chaplet which repeat prayers? No, he does not. This becomes evident when, in the very next verses of Matthew 6, Jesus says:

Do not be like them, for your Father knows what you need before you ask him. Pray then like this: Our Father who art in heaven, Hallowed be thy name. Thy kingdom come. Thy will be done, on earth as it is in heaven. Give us this day our daily bread; And forgive us our debts, As we also have forgiven our debtors; And lead us not into temptation, but deliver us from evil. For if you forgive men their trespasses, your heavenly Father also will forgive you; but if you do not forgive men their trespasses, neither will your Father forgive your trespasses.

Jesus gave us a prayer to recite! But notice the emphasis on living the words of the prayer! This is a prayer to be recited, but they are neither “empty phrases” nor “vain repetitions.”

Consider the prayers of the angels in Revelation 4:8:

And the four living creatures, each of them with six wings, are full of eyes all round and within, and day and night they never cease to sing, “Holy, holy, holy, is the Lord God Almighty, who was and is and is to come!”

These “four living creatures” refer back to four angels, or “Seraphim,” that Isaiah saw as revealed in Is. 6:1-3 about 800 years earlier, and guess what they were praying?

In the year that King Uzzi’ah died I saw the Lord sitting upon a throne, high and lifted up; and his train filled the temple. Above him stood the seraphim; each had six wings: with two he covered his face, and with two he covered his feet, and with two he flew. And one called to another and said: “Holy, holy, holy is the LORD of hosts; the whole earth is full of his glory.”

Someone needs to inform these angels about “vain repetition!” According to many of our Protestant friends, especially Fundamentalists, they need to knock it off and pray something different! They’d been praying like that for ca. 800 years!",2022-05-15T23:10:15Z,2022-09-13T05:49:40Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,I pray the rosary every day using this video.  It's wonderful!  Please pray for my husband who has been diagnosed with diabetes.  And please pray for our two adult sons .,I pray the rosary every day too.  I will pray for your husband.,2022-05-05T12:23:28Z,2022-09-21T05:27:36Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Islam is a religion that calls for the worship of the One and Only God, there is no god but Him and that Muhammad is the Messenger of God Islam is a religion that calls for tolerance and non-racism, and Islam talks about the Prophet Jesus and his mother Mary in the Qur’an،",Which God? One of the 360 Qureshi pagan Gods called Al-Lah.,2022-03-17T08:46:42Z,2022-04-05T12:21:35Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Where does it says in the Bible to pray to Mary? She is not a saviour and praying rosary is not going to save souls! Only through Jesus Christ we meet God! Jesus Christ is the Saviour, pray to Him and repent🙏Please read Bible and SEE📖","Dear, not everything is _explicitly_ in the Bible. God gave us a Church, not a book — in fact, that church was the one who chose which books were divinely-inspired and compiled the Bible (see the Council of Rome).

We owe everything to Jesus Christ who saves us and gives us new life. The Rosary is one of the greatest ways to contemplate his life, death, and resurrection. It makes us reflect his mysteries, and we have the woman who loved and suffered with him before everyone else as our guide towards him. I can't tell you how much peace the Rosary has given me or how many times I've sobbed knowing that I don't deserve His love.

If you really want scriptural basis, the ""Hail Mary"" is taken from the first chapter of Luke. John 19:26–27 is understood as Christ establishing the Church through his apostles and telling them to behold his mother as their own. See 1 Timothy 2:1-2 as well.",2022-03-10T19:53:58Z,2022-04-03T12:11:53Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Is it required, or preferred to pray a litany after completing the rosary?","It is not required. You may pray one if you want to, but you don't have to. Technically, you're not required to finish the rosary or even to pray the rosary in the first place. Pray the rosary with or without other prayers, your choice, and be at peace.",2022-03-08T02:20:59Z,2022-03-12T02:45:14Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"According to the bible wich is the word of God only jesus can save and jesus in the only one that inteceeds for un with the father!
NOT ALL THOSE VIRGENES THEY MENTIONED!",The Bible commands every Christian to intercede on prayer for all other people --I Timothy 2:1-2.,2022-01-25T13:29:51Z,2022-03-12T02:47:21Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Taking my chance with this comment, but if anyone from Ascension Presents sees this, please offer a prayer, a rosary, or a mass for my mom. She's currently going through an uphill battle towardsagainst a recent stroke, Thank you, and God bless you all",Praying for you and her. God bless you. You should also look into Padre Pio's prayer for healing.,2021-10-10T13:51:58Z,2022-02-28T12:02:52Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"I'm going through a rough patch in my life right now.
I'm praying the rosary daily with you guys. Thanks so much for taking the time to do this video. It is helping me.","Shon.....you don't know what that means to me. Thank you so much. I've been struggling for over a month.... every day is a struggle. I know my family and friends love and care about me.....I know they need me. And I know people like you, Shon, care too. People who don't even know each other care about each other. That is really beautiful.  Thank you so much.",2021-09-29T19:34:18Z,2021-10-02T14:18:11Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Thanks 🙏🏼 forever ♾ I love ❤️ saying the rosary 📿 and I’m 8 and me and my mum and my brother love ❤️ saying the rosary god bless everyone and everything stay covid save😷😷👍🏽👍🏽,"GOD BLESS YOU MARIA! That’s awesome that you are praying the rosary at a young age. I will be praying for you. May the blood of Jesus Christ and Mary our Mother always be upon you. Protect us Lord from sickness and the wickedness and snares of the devil.

I suggest watching a Catholic YouTuber named GabiAfterHours. Have your mom watch some of his videos, he is great!",2021-09-24T12:05:04Z,2021-09-25T05:00:39Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"The last time I prayed the Rosary was three days before my 25 year old son died. I had recited it for my child and in some foolish way thought the prayers had failed me. After 12 long years of soul searching and truly seeking a deep, personal relationship with God, I found the rosary again. I challenged myself to recite it every few days. Ultimately I promised our Blessed Mother to recite it for 30 straight days. I have well exceeded thirty days and the transformation that has occurred in my heart and home is beyond my immediate understanding. My misdirected pain and anger have dissipated, I can breathe again. The memory of that last rosary was etched in heartbreak and resignation. Together with you I have encountered peace, love, perseverance and faith once again. It has been a difficult journey but I made it. No one or thing was able to fill the void I had created but the word of Christ. I join you in reciting the rosary every night and with your Divine Mercy Chaplet. Thank you.",So proud of you. God continue to bless and comfort you.,2021-08-27T04:05:56Z,2024-05-27T09:28:44Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Thank you  brothers I have been saying the 15 prayers to st Bernadette . When I found your side. I try to say divine Mercy and my roserys every day. But now I say an extra one before I go to sleep with you both and dedicated to our lady of Guadalupe for all her prayers for all. Thankyou and continue with your.roserys. blessings to you both.,It's st Bridget and her 15 prayers. Sorry said it wrong.,2021-08-18T07:58:51Z,2021-08-18T08:00:50Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Please pray for Cardinal Raymond Burke who has covid and is critical on a ventilator.,Cdl Raymond Burke is out of ICU and off the ventilator..he is in a reg hospital room and recovering nicely...THANKS BE TO GOD !,2021-08-17T19:00:18Z,2021-09-01T20:01:22Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Sorry but you sound like you’re totally bored, the mystery not mentioned at each decade.","Hey Lois! The reason they aren't saying a certain mystery for each decade, is so that you can say them yourself, depending on which day you are saying the rosary. Different days, different mysteries.",2021-07-22T00:41:01Z,2021-07-27T04:36:02Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Why is it you don't announce what the mysteries of the rosary are and maybe say a few words about the mystery.. I love saying the rosary with you every night but that just seems like an important part of the rosary that is missing.  Thank you!,"Hey Christine! 
The reason why they aren't announcing any mysteries, is so that whichever day you pray this rosary with them, then you can say whichever mysteries. Since there are certain mysteries for certain days.",2021-06-27T02:12:41Z,2021-07-27T04:41:58Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"This is exactly how NOT to pray.
In public and mindless repetition.
Don’t be like the Pharisees.
Just be still and know.","Ok, or another idea: pray in a way that fulfills you and let people be? The rosary has helped me tremendously with anxiety so why don’t you do your thing and I do my thing.",2021-06-26T17:43:57Z,2021-07-12T05:08:23Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"You didn’t mention which mystery for the Rosary. Sorrowful, Joyfull or Glorious.","The reason they don't mention any mysteries, is so that you can follow along on this video whichever day you watch it. Example, So, if it's Sunday, then you'll say the glorious mysteries with it.",2021-06-18T06:14:32Z,2021-07-27T04:45:03Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Why do they ask Mary to pray for sinners at the hour of their death?,"Because the hour of your death is the most important hour of your life. Satan and his evil angels and God and his good angles will fight for your soul (at the hour of your death). If you ask the Virgin Mary, who is our loving Mother, to pray for us at the hour of our death then she will be an advocate for us and will be fighting for us",2021-06-11T08:15:59Z,2021-06-25T19:48:11Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"My dad passed away on 5-27-2021 
Now I would like to offer this rosary for my dad Gjergj soul 🙏🏼","I love you dad and miss you every day 🙏🏼 
I pray my father Gjergj is in heaven with our lord",2021-06-05T14:45:29Z,2021-07-01T05:16:46Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Is reciting the Hail Holy Queen at the end of the rosary especially an English-speaking American thing ? People praying the rosary in other languages (French, Polish, Spanish) do not have this tradition. Just wondering. I grew up in the USA and now pray the rosary in French (Québec), but I am the only one in my circles who prays the HHQ at the end.",I'm not sure. There's this website called Ask A Priest. He's good at answering questions about the bible and Catholicism. He usually responds in a few hours after you ask.,2021-06-03T12:22:24Z,2021-06-11T08:20:59Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Ascension presents, am I allowed to download this video using YouTube downloader/4k downloader for private use? (So I can listen on the underground on the way to work) if not, I will just stream it. Thank you for making me pray the rosary for the first time on my own.","@Charlie Hebdo thank you Charlie. It's just that I read on Google that its not illegal, but immoral. Go God's law above man's law. So I'm not sure. I'll ask my priest too",2021-06-02T22:09:09Z,2021-06-03T22:18:53Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Shouldn't we all bow our heads at the name of Jesus?,"It's a great way to honor Jesus, but it's not a requirement. I do it, however.",2021-05-25T02:10:04Z,2021-05-26T13:23:11Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Did Jesus pray to his mother or his father. Even told her when she came up to him at the wedding said to her dear woman why do you bother me now? My time had not come. Or when the disciples told Jesus his mother and brothers were wanted his attention said back ""am I not with my mothers, my brothers and sisters. Let me be. "" Mary submitted to Jesus and Jesus submitted to our father in heaven. 
God over Christ
Christ over man
Man over women
Woman over child

His order. Not mine. Even the world is wanting destruction of nuclear family and his order. 
Why have idol to Mary and Roman Catholic churches arraigned in beauty but Jesus still nailed up upon the cross when he over came the cross and he alone is worthy to open the scroll. At the right hand of God.","""God over Christ"" ??? God IS Christ, they are one and the same, the Father, the Son, and the Holy Spirit",2021-05-06T01:07:10Z,2021-09-09T17:20:40Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,For all of the departed souls. May they please RIP 🙏,Hi Kathleen wikorwitz. Have u heard of our Lady of the rosary on U Tube... This is said every day at noon time together with a lot of other rosary crusaders from many different countries.  It's said live.  Father Pillari is the priest who leads it. He's so holy and gentle in spirit.  I think you would love it God Bless,2021-05-01T21:31:11Z,2021-05-03T21:39:57Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,I'm a trucker and this simple presentation of the Holy Rosary makes it so easy to pray every single day. Thank you,I am a trucker too and a Sikh by faith. I respect Christianity and believe that only in a Christian rule we all can practice our faith freely and peacefully.,2021-05-01T12:49:28Z,2021-05-03T05:07:37Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"I would have appreciated it if you named each mystery before each decade. I had no idea if we were doing the Joyful, Sorrowful, Luminous or Glorious mysteries.",It is so that you can follow along for each sets of mysteries,2021-04-27T02:44:07Z,2021-05-01T03:12:09Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Hey Guys,

You rock!  We have twin boys about to be delivered in two days.  My wife and I prayed the rosary with you daily for conception and a healthy pregnancy.  Two new little Catholic gentlemen will be presented to the world in two days.  Pray for us that we inspire their hearts in knowing and loving their Holy Family. - Tim and Claudia Stafford",Congratulations!!! God bless your boys 🙏🏼🙏🏼 hope everything is perfect with momma and babies ✝️💙💙,2021-04-24T17:11:48Z,2021-05-01T03:50:27Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Please pray for me and everyone who’s suffering with anxiety. May our strength in Jesus get us through it. 🙏❤️,Denise Cormio have u heard of our Lady of Fatima rosary crusade that is prayed live every day at noon time. There are so so many different countries throughout the world and these people join in every day.  Father Pillari leads this rosary. He's a very holy priest a traditionalist.  It's so heart warming check it out on U Tube.  God Bless.,2021-04-11T17:44:24Z,2021-05-03T21:32:53Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"When I was sick with Covid, I was lying in the couch, terrified, and needed a meditation to help me pray for healing. This recording was what I pulled up on my phone and listened to it every day. I did a 54 day rosary novena for healing and it gave me so much peace! Thank you both.",Jacob and Karen.  Have u heard of our Lady of the rosary crusade prayed at noon every day live joined with others from all over the world. Father Pillari is a traditionalist priest who is very gentle of spirit I've been praying along with the multitude of people for about a year. U must check it out..... God Bless,2021-04-08T03:54:17Z,2021-05-03T22:16:42Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Should i pray the Chaplet of Divine Mercy first or the Rosary first and should I pray these prayers only once a day ?,"As many as you can, whichever you can. Also, I beg that you please dedicate your prayers to the Holy souls in purgatory on their behalf. They will be ever so grateful.",2021-04-07T02:50:43Z,2021-04-08T21:16:58Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Raised protestant, I've developed a deep appreciation for both Catholic and Orthodox traditions. As I've recently gotten some very hard health news, listening to (and learning to pray along with) you 2 praying the rosary has helped silence intrusive thoughts and abstract anxiety. Thank you for the upload, brothers. ❤😔","@po18guy perhaps if you look deeper into it you won't need to be ""anointed"" so much because you won't get the cancer in the first place 
do what Jesus told us FAST 
look into intermittent fasting and autophagy 

also look at Walter Veith ""rekindling the reformation"" to understand why God sent this message to you specifically 

Godspeed",2021-03-28T19:17:47Z,2021-06-09T12:30:57Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Please pray for my wife and I her name is Katie I want my marriage to heal thank you,"I pray the peace that passes all understanding for you and your wife.
Colossians 3:12        That peace is CHRIST ALONE. Pray together to the Lord Jesus Christ.    Bless you.",2021-03-22T01:38:50Z,2022-03-18T23:15:01Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Please pray for the soul of my dear daughter Sabrena Collins who passed away suddenly on 25 2 21 aged 43, she has left behind her husband Arthur and her 5 children. She is getting buried today after 11am mass here in Oxford UK. Please pray for her husband Arthur and family 🙏. Please pray for me and her siblings 🙏 may her soul and the souls of all the faithfully departed rest in peace 🙏 Amen 🙏 and may her soul and the souls of all the faithfully departed through the Mercy of God rest in peace 🙏 Amen 🙏","Eternal rest grant unto Sabrena, O Lord, and eternal light in Thy presence. May her soul and, if it be possible, the souls of all who have departed this life, through Thy mercy, rest in peace, O Thou Who lovest mankind. Amen.

May Thy Holy Spirit strengthen all who feel the sting of Sabrena's death, O Lord.",2021-03-18T04:14:13Z,2021-05-01T02:23:04Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Could someone please tell me why Mary mother of Jesus is being commissioned to pray for us. I read the whole Bible and in it is not a mention to pray to Mary. So I'm confused here, and would appreciate enlightenment as to why.",Jesus and the Jewish roots of Mary BOOK. Or Watch Dr Brant Pitres talks on Mary on YT,2021-03-05T11:22:52Z,2021-03-17T12:17:59Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,I was baptized in St Malachy Catholic Church and I’ve spent 20 years trying to figure out who St Malachy was. I’ve asked countless people and no one seems to know. Lo and behold I pull up a video to pray the rosary before bed and there’s Brother Malachy.,Moj Taz St malachys is an Irish Saint  he was archbishop of the diosces of Armagh There ar,2021-02-21T04:18:43Z,2022-03-13T23:54:36Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Thank you Fr. Mark-Mary and Brother Malachy  It was a pleasure to pray the Rosary with you both.,"I pray the rosary everyday with Father Mark Mary and Brother Malachy ever since I lost my wife to cancer.
I hope to meet them next time I'm in New York. A special thank you to the both of you.",2021-02-20T12:50:17Z,2023-08-14T19:51:41Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Catholicism will not save you trust in Jesus Christ and him alone do not pray to Mary for she cannot hear your prayers 1 Timothy 2:5 repent and turn from the blasphemous catholic ways God bless you all,Do you not know that God is the God of the living?,2021-02-19T13:27:45Z,2021-02-27T12:09:07Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"I personally dont understand the Rosary. I find it very repetitive. I prefer to talk to God direct and just be real with him. God does not need us to use lofty language, restate the facts or use long winded prayers or mantras. If it helps you to focus your heart and mind on God and what he has done for you fair enough, but if you do it out of duty and it distracts from communicating with God. Just stop and pray direct to God. As his children we can come straight to him without barriers. We dont need to pray through Mary, Saints or Priests. When our Lord Jesus died the temple curtain was torn from top to bottom as a symbol from God that we can all approach him not just through Holy Jewish high priests. Jesus himself taught us that. “Let the little children come to me, and do not hinder them, for the kingdom of God belongs to such as these."" All God's children regardless of age, wisdom, biblical knowledge etc.. can approach our heavenly Father in prayer direct.

🙏🏻Thank you Lord Jesus for dying for my sins and breaking the barrier that seperated me from our Heavenly Father. No longer am I constrained but have been set free from the bondage of sin. Thank you God for ordinary men and women of faith past and present who have prepared the way that others might know and be in communion with you. Lord God I ask that you bring comfort and healing to the sick and needy today. Help support those who care and minister to them. I also lift up those who are dying. May they place their trust in you if they have not already done so and give them comfort and assurance that they will soon be in your heavenly arms in heaven where there will be no more sin, no more sickness and no more death. Comfort those who mourn and give them peace that their loved ones placed their trust in you! O holy Spirit be with us in all we say and do this day. Help us to be more Christ like in action and deed. Please give us opportunities to share the Gospel. We may not have the words but we ask that the Holy Spirit speaks though us to reach those lost and needing a Saviour this day. I ask all this in Jesus Holy name. Amen🙏🏻",Why are you typing a comment as a prayer here when you can pray directly to Jesus? Virtue signalling much?,2021-02-11T09:42:25Z,2021-02-17T02:13:10Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,Very calming thank you. God bless you both Ave Maria 🙏.,"Child of God as I was praying. God ministered to me in a revelation as I view your profile, to see things around you, I saw blessings but spiritual attacks holding onto them, in prayers, i saw a woman in the realm of the spirit monitoring and plotting delay  in your life, with an evil mirror, with a motive to destroy. But as I speak to you now her time is up, for God immediate intervention in your life, Render a seed offering with Anything you can afford or give to the motherless, sow it to ( OJEABULU MOTHERLESS FOUNDATION ) in Edo state nigeria before 2DAYS with faith, as I Rise my hands towards heaven and pray for you they shall serve as point of contact wherever you are, you will receive double portion of grace to excel and total restoration of breakthrough in your life and in the life of your family.  Ask for their acct details and help, call the MD in charge of the orphanage to get their details on 
WhatsApp or call them now on 

+2349046099547

Tell him I sent you. For it is not by might nor by  power but of the spirit saith the lord ( i4:6). You shall testify to the Glory of God in your life. God bless you..",2021-02-06T22:12:03Z,2021-02-08T07:26:49Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,We need a prayer  storm of praise and worship in unity to overcome the darkness read the book prison to praise start by asking the Holy Spirit daily to teach us and help us to pray I love the rosary put ur heart in to it by saying it slowly thoughtfully with honour we have also The Devine Mercy devotions and Holy face devotions 4 these times dont be dumb we dont know everything ask the one God who created u to   give u proof he is real from ur heart and reveal himself to u and ask Mary his mother who formed Jesus in the human image for her help she is pure that she will form u in the Devine Image by the power of the Holy Spirit 2 the glory of God the father Amen and use ur mouth to trumpet praise thanks and sing worship to our reliable Saviour u are his child He loves u ask Jesus by saying please embrace me In his  love he is with u to  help u smile Good News in spite of the storm,"Child of God as I was praying. God ministered to me in a revelation as I view your profile, to see things around you, I saw blessings but spiritual attacks holding onto them, in prayers, i saw a woman in the realm of the spirit monitoring and plotting delay  in your life, with an evil mirror, with a motive to destroy. But as I speak to you now her time is up, for God immediate intervention in your life, Render a seed offering with Anything you can afford or give to the motherless, sow it to ( OJEABULU MOTHERLESS FOUNDATION ) in Edo state nigeria before 2DAYS with faith, as I Rise my hands towards heaven and pray for you they shall serve as point of contact wherever you are, you will receive double portion of grace to excel and total restoration of breakthrough in your life and in the life of your family.  Ask for their acct details and help, call the MD in charge of the orphanage to get their details on 
WhatsApp or call them now on 

+2349046099547

Tell him I sent you. For it is not by might nor by  power but of the spirit saith the lord ( i4:6). You shall testify to the Glory of God in your life. God bless you..",2021-02-06T13:53:45Z,2021-02-08T07:26:59Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,This is my favorite rosary video.tha k you for making it. It inspires me to do something for souls via cyberworld. Thank you.,"Child of God as I was praying. God ministered to me in a revelation as I view your profile, to see things around you, I saw blessings but spiritual attacks holding onto them, in prayers, i saw a woman in the realm of the spirit monitoring and plotting delay  in your life, with an evil mirror, with a motive to destroy. But as I speak to you now her time is up, for God immediate intervention in your life, Render a seed offering with Anything you can afford or give to the motherless, sow it to ( OJEABULU MOTHERLESS FOUNDATION ) in Edo state nigeria before 2DAYS with faith, as I Rise my hands towards heaven and pray for you they shall serve as point of contact wherever you are, you will receive double portion of grace to excel and total restoration of breakthrough in your life and in the life of your family.  Ask for their acct details and help, call the MD in charge of the orphanage to get their details on 
WhatsApp or call them now on 

+2349046099547

Tell him I sent you. For it is not by might nor by  power but of the spirit saith the lord ( i4:6). You shall testify to the Glory of God in your life. God bless you..",2021-02-06T11:58:06Z,2021-02-08T07:27:10Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Thank you guys for the beautiful gift of letting me see you pray. And for giving me the opportunity to feel like you’re praying with me, even if it is through a recording.","Child of God as I was praying. God ministered to me in a revelation as I view your profile, to see things around you, I saw blessings but spiritual attacks holding onto them, in prayers, i saw a woman in the realm of the spirit monitoring and plotting delay  in your life, with an evil mirror, with a motive to destroy. But as I speak to you now her time is up, for God immediate intervention in your life, Render a seed offering with Anything you can afford or give to the motherless, sow it to ( OJEABULU MOTHERLESS FOUNDATION ) in Edo state nigeria before 2DAYS with faith, as I Rise my hands towards heaven and pray for you they shall serve as point of contact wherever you are, you will receive double portion of grace to excel and total restoration of breakthrough in your life and in the life of your family.  Ask for their acct details and help, call the MD in charge of the orphanage to get their details on 
WhatsApp or call them now on 

+2349046099547

Tell him I sent you. For it is not by might nor by  power but of the spirit saith the lord ( i4:6). You shall testify to the Glory of God in your life. God bless you..",2021-02-06T06:11:54Z,2021-02-08T07:27:19Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,"Pray for my family,keep them safe and bring them back to the church","Child of God as I was praying. God ministered to me in a revelation as I view your profile, to see things around you, I saw blessings but spiritual attacks holding onto them, in prayers, i saw a woman in the realm of the spirit monitoring and plotting delay  in your life, with an evil mirror, with a motive to destroy. But as I speak to you now her time is up, for God immediate intervention in your life, Render a seed offering with Anything you can afford or give to the motherless, sow it to ( OJEABULU MOTHERLESS FOUNDATION ) in Edo state nigeria before 2DAYS with faith, as I Rise my hands towards heaven and pray for you they shall serve as point of contact wherever you are, you will receive double portion of grace to excel and total restoration of breakthrough in your life and in the life of your family.  Ask for their acct details and help, call the MD in charge of the orphanage to get their details on 
WhatsApp or call them now on 

+2349046099547

Tell him I sent you. For it is not by might nor by  power but of the spirit saith the lord (zechariah i4:6). You shall testify to the Glory of God in your life. God bless you...",2021-02-05T19:39:38Z,2021-02-06T04:06:10Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
JgtJ-sFzWww,God bless you both and pray for me and my family and help me asking god with my need & for the whole world 🙏👏🌎,"Child of God as I was praying. God ministered to me in a revelation as I view your profile, to see things around you, I saw blessings but spiritual attacks holding onto them, in prayers, i saw a woman in the realm of the spirit monitoring and plotting delay  in your life, with an evil mirror, with a motive to destroy. But as I speak to you now her time is up, for God immediate intervention in your life, Render a seed offering with Anything you can afford or give to the motherless, sow it to ( OJEABULU MOTHERLESS FOUNDATION ) in Edo state nigeria before 2DAYS with faith, as I Rise my hands towards heaven and pray for you they shall serve as point of contact wherever you are, you will receive double portion of grace to excel and total restoration of breakthrough in your life and in the life of your family.  Ask for their acct details and help, call the MD in charge of the orphanage to get their details on 
WhatsApp or call them now on 

+2349046099547

Tell him I sent you. For it is not by might nor by  power but of the spirit saith the lord (zechariah i4:6). You shall testify to the Glory of God in your life. God bless you...",2021-02-05T13:49:06Z,2021-02-06T04:06:21Z,Pray with Us: The Holy Rosary,24,Ascension Presents,24,Entertainment
