annotator_ir	session_id	example_id	knowledge	power	status	trust	support	similarity	identity	fun	conflict	other	other_text	none
6120d602c1976a4114dcb110	67ec02293cccaca61ec479ec	1976	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	1018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	3274	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	4605	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	7803	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	6180	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	294	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	1893	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
6780e19788c49807b7456e50	67ebff027a03bcc08ae3fd56	197	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
666eb35969608063b3316521	67ec02566e6e697a057ee3e0	7234	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	1500	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1653	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5d766978f47e6200019a2acf	67ebfca2e1fa27dd75ceca88	3795	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
67cb4e757f373c872e985744	67ebfac3a0268b66dbdfc319	5464	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
6120d602c1976a4114dcb110	67ec02293cccaca61ec479ec	627	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1390	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	3107	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	7621	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1540	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	5541	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE
666eb35969608063b3316521	67ec02566e6e697a057ee3e0	730	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5d766978f47e6200019a2acf	67ebfca2e1fa27dd75ceca88	1158	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	610	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	5595	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	1195	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1615	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
67cb4e757f373c872e985744	67ebfac3a0268b66dbdfc319	3815	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	5694	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	65	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	6046	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	5537	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	625	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	3058	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	4257	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
666eb35969608063b3316521	67ec02566e6e697a057ee3e0	412	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	4744	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	4448	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
67cb4e757f373c872e985744	67ebfac3a0268b66dbdfc319	446	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	3229	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	3990	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	4191	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	6261	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	916	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	916	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	6969	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
666eb35969608063b3316521	67ec02566e6e697a057ee3e0	2841	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5d766978f47e6200019a2acf	67ebfca2e1fa27dd75ceca88	3761	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	6090	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67cb4e757f373c872e985744	67ebfac3a0268b66dbdfc319	6226	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1374	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	2590	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
6120d602c1976a4114dcb110	67ec02293cccaca61ec479ec	7399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
666eb35969608063b3316521	67ec02566e6e697a057ee3e0	2886	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	5849	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	747	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
67cb4e757f373c872e985744	67ebfac3a0268b66dbdfc319	1719	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	878	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	840	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	3537	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
666eb35969608063b3316521	67ec02566e6e697a057ee3e0	4109	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	95	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	4392	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	6108	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	804	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	2758	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	6424	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	888	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	1198	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	1590	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	7065	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5f1ca37bcecc12026413cb96	67ec00324042c33c75996cf8	2993	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	5200	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	1353	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	5027	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	5027	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	1424	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	5379	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	1134	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	3118	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
666eb35969608063b3316521	67ec02566e6e697a057ee3e0	6632	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	3100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	2684	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	4552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	1754	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	1541	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	1541	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	5743	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	1694	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	5219	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5c5ff87f8c0552000109d7de	67ec03138f5c5654ab995a99	7260	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	1300	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	467	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	3288	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	6975	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	5702	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	7647	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	6931	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	2446	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	874	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	5238	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1697	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1697	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5d8ceadadad82b0016bac50b	67ebfde662000b40c9f9a87d	2806	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
6120d602c1976a4114dcb110	67ec02293cccaca61ec479ec	7165	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5c5ff87f8c0552000109d7de	67ec03138f5c5654ab995a99	7138	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	6701	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
666afb4cabd9b9230b916811	67ec034d511cef00e09e5155	2848	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	7681	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	4294	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	1782	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	7687	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	458	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	3522	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	7515	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	2160	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
5c5ff87f8c0552000109d7de	67ec03138f5c5654ab995a99	1132	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	864	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1150	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	2001	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	2473	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
6120d602c1976a4114dcb110	67ec02293cccaca61ec479ec	6614	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	5084	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	7118	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
6635054dfb8caedd407ca84b	67ebfcaf7a03bcc08ae3fcd0	7550	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	6255	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	7844	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1127	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	7649	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE
666afb4cabd9b9230b916811	67ec034d511cef00e09e5155	6295	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE
6635054dfb8caedd407ca84b	67ebfcaf7a03bcc08ae3fcd0	3610	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	7404	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
666ed73e4b49ad92368677b3	67ebf8beec225a2edf7ccda5	1426	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	5009	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
6120d602c1976a4114dcb110	67ec02293cccaca61ec479ec	5585	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	4161	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
6635054dfb8caedd407ca84b	67ebfcaf7a03bcc08ae3fcd0	4977	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
666ed73e4b49ad92368677b3	67ebf8beec225a2edf7ccda5	5921	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	2923	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
63d7a35134c4f6e440e9468f	67ec019877dea5e0d024b84e	1800	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	4608	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
666ed73e4b49ad92368677b3	67ebf8beec225a2edf7ccda5	6421	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	2984	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	29	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE
666ed73e4b49ad92368677b3	67ebf8beec225a2edf7ccda5	362	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	1692	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	1273	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	3476	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
5c5ff87f8c0552000109d7de	67ec03138f5c5654ab995a99	5173	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	4864	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE
666ed73e4b49ad92368677b3	67ebf8beec225a2edf7ccda5	6239	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	2181	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
6738e8674919d1c111aa48fe	67ec024933aeb6ccdca45565	6525	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE
6780e19788c49807b7456e50	67ebff027a03bcc08ae3fd56	6382	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
671ce69ff883fe3c3ae81cdf	67ec02a34fb91436ef825509	480	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
615567110b3d6e418c6add32	67ec01cd417192d790e5002e	3189	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE
666ed73e4b49ad92368677b3	67ebf8beec225a2edf7ccda5	4202	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE
